timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715180985214,9,Login (HTTP Request)-1,200,OK,Thread Group 1-21,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,9,0,0
1715180985213,13,Login (HTTP Request),200,OK,Thread Group 1-22,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,8,0,0
1715180985213,8,Login (HTTP Request)-0,302,Found,Thread Group 1-22,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,8,0,0
1715180985221,5,Login (HTTP Request)-1,200,OK,Thread Group 1-22,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715180985206,29,Login (HTTP Request),200,OK,Thread Group 1-20,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,13,0,0
1715180985206,13,Login (HTTP Request)-0,302,Found,Thread Group 1-20,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,13,0,0
1715180985219,16,Login (HTTP Request)-1,200,OK,Thread Group 1-20,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,16,0,0
1715180985300,16,Login (HTTP Request),200,OK,Thread Group 1-23,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,9,0,0
1715180985300,9,Login (HTTP Request)-0,302,Found,Thread Group 1-23,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,9,0,0
1715180985310,6,Login (HTTP Request)-1,200,OK,Thread Group 1-23,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,6,0,0
1715180985330,16,Login (HTTP Request),200,OK,Thread Group 1-25,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,5,0,0
1715180985330,5,Login (HTTP Request)-0,302,Found,Thread Group 1-25,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,5,0,0
1715180985336,10,Login (HTTP Request)-1,200,OK,Thread Group 1-25,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,10,0,0
1715180985396,11,Login (HTTP Request),200,OK,Thread Group 1-24,text,true,,5262,1625,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,7,0,0
1715180985396,7,Login (HTTP Request)-0,302,Found,Thread Group 1-24,,true,,193,940,25,25,http://localhost:8080/jpetstore/actions/Account.action,7,0,0
1715180985403,4,Login (HTTP Request)-1,200,OK,Thread Group 1-24,text,true,,5069,685,25,25,http://localhost:8080/jpetstore/actions/Catalog.action,4,0,0
1715180986463,12,Reptiles (HTTP Request),200,OK,Thread Group 1-4,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,12,0,0
1715180986485,5,Reptiles (HTTP Request),200,OK,Thread Group 1-3,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1715180986483,10,Reptiles (HTTP Request),200,OK,Thread Group 1-1,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,10,0,0
1715180986495,5,Reptiles (HTTP Request),200,OK,Thread Group 1-2,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1715180986559,8,Reptiles (HTTP Request),200,OK,Thread Group 1-6,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,8,0,0
1715180986580,5,Reptiles (HTTP Request),200,OK,Thread Group 1-5,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1715180986714,6,Reptiles (HTTP Request),200,OK,Thread Group 1-9,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,6,0,0
1715180986729,8,Reptiles (HTTP Request),200,OK,Thread Group 1-7,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,8,0,0
1715180986824,7,Reptiles (HTTP Request),200,OK,Thread Group 1-11,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,7,0,0
1715180986835,23,Reptiles (HTTP Request),200,OK,Thread Group 1-8,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,22,0,0
1715180986921,6,Reptiles (HTTP Request),200,OK,Thread Group 1-13,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,6,0,0
1715180986957,5,Reptiles (HTTP Request),200,OK,Thread Group 1-12,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1715180986954,7,Reptiles (HTTP Request),200,OK,Thread Group 1-10,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,7,0,0
1715180987016,5,Reptiles (HTTP Request),200,OK,Thread Group 1-15,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1715180987096,6,Reptiles (HTTP Request),200,OK,Thread Group 1-18,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,6,0,0
1715180987099,5,Reptiles (HTTP Request),200,OK,Thread Group 1-14,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1715180987121,5,Reptiles (HTTP Request),200,OK,Thread Group 1-16,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1715180987216,6,Reptiles (HTTP Request),200,OK,Thread Group 1-19,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,6,0,0
1715180987241,5,Reptiles (HTTP Request),200,OK,Thread Group 1-22,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1715180987248,5,Reptiles (HTTP Request),200,OK,Thread Group 1-17,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1715180987299,21,Reptiles (HTTP Request),200,OK,Thread Group 1-20,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,21,0,0
1715180987315,8,Reptiles (HTTP Request),200,OK,Thread Group 1-21,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,8,0,0
1715180987341,5,Reptiles (HTTP Request),200,OK,Thread Group 1-23,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1715180987431,7,Reptiles (HTTP Request),200,OK,Thread Group 1-25,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,7,0,0
1715180987483,6,Reptiles (HTTP Request),200,OK,Thread Group 1-24,text,true,,3712,252,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=REPTILES,5,0,0
1715180988522,7,Dogs (HTTP Request),200,OK,Thread Group 1-3,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,7,0,0
1715180988534,4,Dogs (HTTP Request),200,OK,Thread Group 1-2,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,4,0,0
1715180988577,6,Dogs (HTTP Request),200,OK,Thread Group 1-4,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1715180988578,6,Dogs (HTTP Request),200,OK,Thread Group 1-1,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1715180988584,4,Dogs (HTTP Request),200,OK,Thread Group 1-6,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,4,0,0
1715180988671,9,Dogs (HTTP Request),200,OK,Thread Group 1-5,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,9,0,0
1715180988734,6,Dogs (HTTP Request),200,OK,Thread Group 1-9,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1715180988801,7,Dogs (HTTP Request),200,OK,Thread Group 1-7,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,7,0,0
1715180988885,7,Dogs (HTTP Request),200,OK,Thread Group 1-11,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,7,0,0
1715180988941,6,Dogs (HTTP Request),200,OK,Thread Group 1-8,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1715180988990,6,Dogs (HTTP Request),200,OK,Thread Group 1-10,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1715180988991,6,Dogs (HTTP Request),200,OK,Thread Group 1-12,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1715180989015,3,Dogs (HTTP Request),200,OK,Thread Group 1-13,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,3,0,0
1715180989036,5,Dogs (HTTP Request),200,OK,Thread Group 1-15,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,5,0,0
1715180989176,5,Dogs (HTTP Request),200,OK,Thread Group 1-18,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,5,0,0
1715180989178,5,Dogs (HTTP Request),200,OK,Thread Group 1-14,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,5,0,0
1715180989195,5,Dogs (HTTP Request),200,OK,Thread Group 1-16,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,5,0,0
1715180989239,38,Dogs (HTTP Request),200,OK,Thread Group 1-19,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,38,0,0
1715180989320,6,Dogs (HTTP Request),200,OK,Thread Group 1-17,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,6,0,0
1715180989339,6,Dogs (HTTP Request),200,OK,Thread Group 1-22,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,5,0,0
1715180989526,13,Dogs (HTTP Request),200,OK,Thread Group 1-21,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,13,0,0
1715180989527,13,Dogs (HTTP Request),200,OK,Thread Group 1-25,text,true,,4296,248,25,25,http://localhost:8080/jpetstore/actions/Catalog.action?viewCategory=&categoryId=DOGS,13,0,0
